Kia Stinger,https://im.mashina.kg/tachka/images//8/9/5/895e2830102a412f605d3036152289b2_240x180.jpg,$ 31 620,"2017 г., 3.3 л., автомат лифтбек, бензин руль слева, 55 658 км"
Toyota RAV4,https://im.mashina.kg/tachka/images//8/1/9/8194ffc299ba7dd9dcd45b46ae7ab43a_240x180.jpg,$ 28 800,"2018 г., 2.5 л., вариатор внедорожник 5 дв., гибрид руль слева"
Honda Accord,https://im.mashina.kg/tachka/images//e/b/8/eb8b245cc246694f3a53e4f0c482cc66_240x180.jpg,$ 8 700,"2006 г., 2.4 л., автомат седан, бензин руль слева, 200 000 км"
Hyundai Avante,https://im.mashina.kg/tachka/images//1/4/5/145f4875fe4818f7fe0de567843a12bb_240x180.jpg,$ 25 400,"2022 г., 1.6 л., автомат седан, бензин руль слева, 2 700 км"
Kia K7,https://im.mashina.kg/tachka/images//d/c/6/dc6d7988a271ba52252183d181525d31_240x180.jpg,$ 21 674,"2017 г., 3 л., автомат седан, газ руль слева, 96 000 км"
BMW 5 Серия,https://im.mashina.kg/tachka/images//2/d/c/2dc03399c4e58a1490c489c2fdbd6f0d_240x180.jpg,$ 30 000,"2015 г., 3 л., автомат седан, бензин руль слева, 90 000 км"
Hyundai Sonata,https://im.mashina.kg/tachka/images//4/f/c/4fcab0153c6cb35147f53defe1e15bef_240x180.jpg,$ 14 900,"2017 г., автомат седан, газ руль слева, 165 571 км"
Land Rover Range Rover Sport,https://im.mashina.kg/tachka/images//0/2/c/02cc96bb6205184feb328dea5297463b_240x180.jpg,$ 21 800,"2012 г., 5 л., автомат внедорожник 5 дв., бензин руль слева"
Daewoo Matiz,https://im.mashina.kg/tachka/images//7/7/4/774a62ea062b38239ae6b412184d2fa4_240x180.jpg,$ 6 999,"2010 г., 1 л., автомат хэтчбек 5 дв., бензин руль слева"
Lexus RX,https://im.mashina.kg/tachka/images//6/a/9/6a95c09a3b95748a4a2d70ab8f725890_240x180.jpg,$ 14 800,"2004 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 200 000 км"
Hyundai Santa Fe,https://im.mashina.kg/tachka/images//9/c/4/9c4ef69afd01e2d9440bd888f2160c1d_240x180.jpg,$ 25 100,"2019 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 102 000 км"
Lexus ES,https://im.mashina.kg/tachka/images//2/9/4/294e7f4710ec042b74bb4969229f3f99_240x180.jpg,$ 48 200,"2020 г., 2.5 л., вариатор седан, гибрид руль слева, 80 872 км"
Toyota Sequoia,https://im.mashina.kg/tachka/images//6/9/e/69e14db14f4c7ee17aa2e50a5c3faf61_240x180.jpg,$ 30 200,"2009 г., 5.7 л., автомат внедорожник 5 дв., бензин руль слева"
Porsche Cayenne,https://im.mashina.kg/tachka/images//b/f/2/bf24e693152d4408ba2c664b86219287_240x180.jpg,$ 74 000,"2017 г., 3.6 л., автомат внедорожник 5 дв., бензин руль слева, 64 254 км"
Chevrolet Equinox,https://im.mashina.kg/tachka/images//6/d/5/6d52ff4a3007ddea71670b1a93a99aa9_240x180.jpg,$ 23 800,"2017 г., 2.4 л., автомат внедорожник 5 дв., бензин руль слева, 71 000 км"
Mercedes-Benz S-класс,https://im.mashina.kg/tachka/images//3/f/2/3f2bc52adf1e63f247a307e30777967a_240x180.jpg,$ 9 500,"2003 г., 3.7 л., автомат седан, бензин руль слева, 180 000 км"
BMW X3,https://im.mashina.kg/tachka/images//d/7/e/d7ee96ee409c1374e58332c040d713c3_240x180.jpg,$ 17 200,"2009 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 168 000 км"
Lexus RX,https://im.mashina.kg/tachka/images//7/9/9/799b90e2f22d8327af3eee880c7de08a_240x180.jpg,$ 52 100,"2017 г., 3.5 л., вариатор внедорожник 5 дв., гибрид руль слева, 106 320 км"
Porsche Cayenne,https://im.mashina.kg/tachka/images//0/b/2/0b2e3524d4e6d83ddae736d09d2f30d0_240x180.jpg,$ 145 000,"2021 г., 3 л., автомат внедорожник 5 дв., гибрид руль слева, 7 772 км"
Toyota Camry,https://im.mashina.kg/tachka/images//4/2/b/42bee4746a0331ed287d00e33029062f_240x180.jpg,$ 31 500,"2021 г., 2.5 л., автомат седан, бензин руль слева"
УАЗ Pickup,https://im.mashina.kg/tachka/images//c/f/6/cf6a663abe612e9f4f7972c5e3c34832_240x180.jpg,$ 5 800,"2012 г., 2.7 л., механика пикап, бензин руль слева"
Toyota Camry,https://im.mashina.kg/tachka/images//4/2/b/42bee4746a0331ed287d00e33029062f_240x180.jpg,$ 31 500,"2021 г., 2.5 л., автомат седан, бензин руль слева"
УАЗ Pickup,https://im.mashina.kg/tachka/images//c/f/6/cf6a663abe612e9f4f7972c5e3c34832_240x180.jpg,$ 5 800,"2012 г., 2.7 л., механика пикап, бензин руль слева"
Hyundai Santa Fe,https://im.mashina.kg/tachka/images//7/c/3/7c34b7bdc0c9941ee0946d1b31526b13_240x180.jpg,$ 35 960,"2019 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 91 000 км"
Toyota RAV4,https://im.mashina.kg/tachka/images//b/5/e/b5e155584eacac9f143b1d0b1b855bd9_240x180.jpg,$ 47 000,"2020 г., 2.5 л., вариатор внедорожник 5 дв., гибрид руль слева, 57 000 км"
Porsche Cayenne,https://im.mashina.kg/tachka/images//e/5/d/e5d7b0074b9eb26a2d47802f27fc4efd_240x180.jpg,$ 147 800,"2020 г., 4.8 л., автомат внедорожник 5 дв., бензин руль слева, 17 981 км"
Kia Sorento,https://im.mashina.kg/tachka/images//8/1/b/81b690e464d74b9e439b336789af7618_240x180.jpg,$ 22 020,"2019 г., 2.4 л., автомат внедорожник 5 дв., бензин руль слева, 103 000 км"
Honda CR-V,https://im.mashina.kg/tachka/images//5/9/3/593f39485977b56be132bc7f700e824b_240x180.jpg,$ 8 200,"2002 г., 2 л., автомат внедорожник 5 дв., бензин руль справа"
Kia K5 II Седан,https://im.mashina.kg/tachka/images//b/0/9/b09c68685a6c33de82e3f6c2ca4ccb8e_240x180.jpg,$ 18 500,"2018 г., 2 л., автомат седан, газ руль слева, 86 858 км"
Lexus RX,https://im.mashina.kg/tachka/images//5/e/e/5eeee745e773707a0d888fb2e55bd24e_240x180.jpg,$ 95 000,"2021 г., 3.5 л., вариатор внедорожник 5 дв., гибрид руль слева, 38 000 км"
Ford F-150,https://im.mashina.kg/tachka/images//f/5/e/f5ea75c1613e381fec41591ddec283d9_240x180.jpg,$ 92 811,"2019 г., 3.5 л., автомат пикап, бензин руль слева, 29 844 км"
Hyundai Santa Fe,https://im.mashina.kg/tachka/images//a/1/0/a1037fcc2f17229ac771500e6bfee01d_240x180.jpg,$ 20 383,"2017 г., 2.4 л., автомат внедорожник 5 дв., бензин руль слева, 90 200 км"
Lexus ES,https://im.mashina.kg/tachka/images//3/7/9/37980e28728aaeb868f765e534888200_240x180.jpg,$ 51 000,"2018 г., 2.5 л., вариатор седан, гибрид руль слева, 29 000 км"
Hyundai Sonata,https://im.mashina.kg/tachka/images//0/5/b/05bd6a6f5394ea3260d13c140de458df_240x180.jpg,$ 18 900,"2018 г., автомат седан, газ руль слева, 41 601 км"
Hyundai Santa Fe,https://im.mashina.kg/tachka/images//a/6/6/a6652c1d6388f2b972e46c45f2def58f_240x180.jpg,$ 25 100,"2018 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 82 671 км"
BMW X5,https://im.mashina.kg/tachka/images//c/d/9/cd987d55943b6558174a486c8146c87d_240x180.jpg,$ 30 500,"2012 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 120 000 км"
Audi A5,https://im.mashina.kg/tachka/images//8/b/4/8b432558faa1826a66e5a3393326ca48_240x180.jpg,$ 45 200,"2021 г., 2 л., робот лифтбек, дизель руль слева, 583 км"
Lexus RX,https://im.mashina.kg/tachka/images//1/0/7/10756b9d7b47d0d846147c233281df17_240x180.jpg,$ 100 000,"2021 г., 3.5 л., вариатор внедорожник 5 дв., гибрид руль слева, 20 000 км"
Hyundai Santa Fe,https://im.mashina.kg/tachka/images//0/c/2/0c2abecebdefaa3001b390931a5993f1_240x180.jpg,$ 20 219,"2017 г., 2.4 л., автомат внедорожник 5 дв., бензин руль слева, 102 000 км"
Hyundai Santa Fe,https://im.mashina.kg/tachka/images//5/7/f/57f3055a25fa5b15c45b8ea4f64253c3_240x180.jpg,$ 29 500,"2016 г., 2 л., автомат внедорожник 5 дв., дизель руль слева, 50 100 км"
Toyota Highlander,https://im.mashina.kg/tachka/images//2/6/0/260e03a8ee507a3747ed929349d4dd68_240x180.jpg,$ 43 000,"2017 г., 3.5 л., вариатор внедорожник 5 дв., гибрид руль слева, 135 000 км"
Audi S4,https://im.mashina.kg/tachka/images//e/2/7/e277b6e9e85016492813751d11564514_240x180.jpg,$ 62 842,"2021 г., 3 л., автомат седан, дизель руль слева, 1 150 км"
Kia K5 II Седан,https://im.mashina.kg/tachka/images//1/2/b/12b1abb2112e7e45a81a497db66136f0_240x180.jpg,$ 13 900,"2016 г., 2 л., автомат седан, газ руль слева, 88 337 км"
Mercedes-Benz GLS-класс,https://im.mashina.kg/tachka/images//0/8/0/0801451901c1905e3e173b7e892cb0d2_240x180.jpg,$ 52 800,"2016 г., 3 л., автомат внедорожник 5 дв., дизель руль слева"
BMW X5,https://im.mashina.kg/tachka/images//e/9/f/e9f6d6469855874cee5acc3c6ecaf992_240x180.jpg,$ 40 697,"2017 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 157 000 км"
Mercedes-Benz S-класс,https://im.mashina.kg/tachka/images//e/5/c/e5c35d46e5e25993891b055dbb61e07c_240x180.jpg,$ 22 500,"2011 г., 3.5 л., автомат седан, бензин руль слева, 136 784 км"
Hyundai Sonata,https://im.mashina.kg/tachka/images//4/5/e/45e59e428528c1659be8e0f04a6ab921_240x180.jpg,$ 15 500,"2017 г., автомат седан, газ руль слева, 199 000 км"
Kia Rio,https://im.mashina.kg/tachka/images//e/5/6/e564536ee157410d223f82be5c36b3d3_240x180.jpg,$ 6 377,"2012 г., 1.6 л., механика седан, бензин руль слева, 285 000 км"
Honda Accord,https://im.mashina.kg/tachka/images//d/3/c/d3c2ccc2fab5a07a9b53c9c5841347b3_240x180.jpg,$ 37 055,"2021 г., 2 л., вариатор седан, гибрид руль слева, 10 585 км"
Kia K5 II Седан,https://im.mashina.kg/tachka/images//4/b/0/4b0a820ea8f68df4a0cb21b7633456bc_240x180.jpg,$ 12 800,"2016 г., 2 л., автомат седан, газ руль слева, 160 321 км"
Toyota Sequoia,https://im.mashina.kg/tachka/images//6/9/8/6985aaa3f7d4bb23a068e58efcb816d6_240x180.jpg,$ 34 800,"2008 г., 5.7 л., автомат внедорожник 5 дв., бензин руль слева"
BMW X5,https://im.mashina.kg/tachka/images//d/1/4/d140315508d5643d6c9d70bf747a73c2_240x180.jpg,$ 37 780,"2017 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 157 000 км"
Toyota RAV4,https://im.mashina.kg/tachka/images//3/9/3/3935fe1625c763dee1bb52d74065c560_240x180.jpg,$ 25 000,"2016 г., 2.5 л., автомат внедорожник 5 дв., бензин руль слева, 39 000 км"
Toyota Highlander,https://im.mashina.kg/tachka/images//7/b/7/7b7d076232be56a8206d264c5e560591_240x180.jpg,$ 40 000,"2017 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 135 000 км"
BMW X5,https://im.mashina.kg/tachka/images//8/3/3/833453f80d6717aec56cb29413db4889_240x180.jpg,$ 12 000,"2005 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 200 000 км"
Lexus RX,https://im.mashina.kg/tachka/images//e/a/4/ea4ff707c6b2362c37f9fa1359ee0c8d_240x180.jpg,$ 16 500,"2009 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 180 000 км"
Kia Sorento,https://im.mashina.kg/tachka/images//b/d/f/bdfcf360d5bae4d61db781051dff02ab_240x180.jpg,$ 29 000,"2016 г., 2.2 л., автомат внедорожник 5 дв., дизель руль слева, 180 000 км"
Toyota Highlander,https://im.mashina.kg/tachka/images//c/5/a/c5aa38ca5461b3eccdb4a62c7f5b5e89_240x180.jpg,$ 65 800,"2022 г., 2.5 л., автомат внедорожник 5 дв., гибрид руль слева, 9 000 км"
Hyundai Sonata,https://im.mashina.kg/tachka/images//7/f/2/7f25748773405dcb06537ce68144d542_240x180.jpg,$ 18 100,"2018 г., автомат седан, газ руль слева, 88 216 км"
BMW X5,https://im.mashina.kg/tachka/images//c/f/c/cfca7ec1da5ed9fbb881e69ff23c341a_240x180.jpg,$ 94 000,"2019 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 23 000 км"
Honda CR-V,https://im.mashina.kg/tachka/images//9/5/3/953a9e95781ab378c258f1d7b1bd2e8c_240x180.jpg,$ 41 161,"2021 г., 2 л., механика внедорожник 5 дв., гибрид руль слева, 21 516 км"
Honda CR-V,https://im.mashina.kg/tachka/images//9/5/3/953a9e95781ab378c258f1d7b1bd2e8c_240x180.jpg,$ 41 161,"2021 г., 2 л., механика внедорожник 5 дв., гибрид руль слева, 21 516 км"
Kia K7,https://im.mashina.kg/tachka/images//7/d/e/7de3e209703ddbdc6243948f959b55c5_240x180.jpg,$ 21 965,"2017 г., 3 л., автомат седан, газ руль слева, 100 696 км"
Toyota 4Runner,https://im.mashina.kg/tachka/images//7/c/9/7c95cc415045f8707ed4fd52b5eff749_240x180.jpg,$ 38 000,"2016 г., 4 л., автомат внедорожник 5 дв., бензин руль слева, 100 000 км"
Lexus RX,https://im.mashina.kg/tachka/images//9/b/7/9b74bc38736274281c2d98c1fec5b904_240x180.jpg,$ 18 500,"2008 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 127 000 км"
Kia Morning,https://im.mashina.kg/tachka/images//a/b/9/ab9f98ef89afa396d4d6baea957c7334_240x180.jpg,$ 8 800,"2016 г., 1 л., автомат хэтчбек 5 дв., бензин руль слева, 150 000 км"
Hyundai Sonata,https://im.mashina.kg/tachka/images//5/b/4/5b4758985aadc7a4a9418e4c3a1d546d_240x180.jpg,$ 17 400,"2017 г., автомат седан, газ руль слева, 119 679 км"
BMW X7,https://im.mashina.kg/tachka/images//5/a/5/5a5321a250c199b4a2ebb746594fee03_240x180.jpg,$ 113 600,"2022 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 2 582 км"
Toyota Camry,https://im.mashina.kg/tachka/images//8/c/d/8cdf879c4ec1b3609e8be50fc2884532_240x180.jpg,$ 25 000,"2018 г., 2.5 л., автомат седан, бензин руль слева, 71 212 км"
Kia Carnival,https://im.mashina.kg/tachka/images//9/a/4/9a4f1a1b1839f9e4e3ff3751a2e7b967_240x180.jpg,$ 25 137,"2019 г., 2.2 л., автомат минивэн, дизель руль слева, 94 000 км"
Toyota Sequoia,https://im.mashina.kg/tachka/images//7/7/d/77dfc6af03144d6e102379309e17e768_240x180.jpg,$ 33 800,"2010 г., 5.7 л., автомат внедорожник 5 дв., бензин руль слева"
Kia K5 II Седан,https://im.mashina.kg/tachka/images//2/e/d/2edfaaae8f38f6bea30d9916a926050e_240x180.jpg,$ 18 599,"2019 г., 2 л., автомат седан, газ руль слева, 110 000 км"
Kia K7,https://im.mashina.kg/tachka/images//d/e/6/de6a15f3c88c6ae54a0625c89f0f409c_240x180.jpg,$ 12 700,"2010 г., 2.6 л., автомат седан, бензин / газ руль слева, 200 000 км"
Lexus RX,https://im.mashina.kg/tachka/images//8/b/c/8bc1d76c5ff4755fce34e0d0ca217ff1_240x180.jpg,$ 10 000,"2003 г., 3 л., автомат внедорожник 5 дв., бензин руль справа, 180 000 км"
BMW X5,https://im.mashina.kg/tachka/images//e/6/c/e6c3c1fef32901b96622d48f6696406d_240x180.jpg,$ 33 900,"2016 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 142 743 км"
BMW M2,https://im.mashina.kg/tachka/images//7/4/7/7478a34282a39c4559a7c75b460a9d9d_240x180.jpg,$ 66 000,"2021 г., 3 л., робот купе, бензин руль слева, 10 194 км"
Kia K5 II Седан,https://im.mashina.kg/tachka/images//5/5/d/55de9c9eda7dad7fa43445748e92a3ad_240x180.jpg,$ 14 805,"2018 г., 2 л., автомат седан, газ руль слева, 91 000 км"
Toyota Land Cruiser Prado,https://im.mashina.kg/tachka/images//2/2/8/2286a608a18669e1a27aaba9bc93c9ba_240x180.jpg,$ 14 800,"2000 г., 3 л., автомат внедорожник 5 дв., дизель руль слева"
Mercedes-Benz G-класс AMG,https://im.mashina.kg/tachka/images//d/e/9/de9dee8d950eb3da8540f8281d39f0ab_240x180.jpg,$ 85 000,"2013 г., 5.5 л., автомат внедорожник 5 дв., бензин руль слева, 66 000 км"
Toyota Camry,https://im.mashina.kg/tachka/images//c/8/6/c86da8c3c03febca799e975dad1e3b62_240x180.jpg,$ 27 000,"2019 г., 2.5 л., автомат седан, бензин руль слева, 70 000 км"
BMW M4,https://im.mashina.kg/tachka/images//1/4/f/14fc9282f1055327a4ca09bde4a6ffd1_240x180.jpg,$ 86 217,"2022 г., 3 л., автомат купе, бензин руль слева, 1 008 км"
BMW M4,https://im.mashina.kg/tachka/images//1/4/f/14fc9282f1055327a4ca09bde4a6ffd1_240x180.jpg,$ 86 217,"2022 г., 3 л., автомат купе, бензин руль слева, 1 008 км"
Kia K5 II Седан,https://im.mashina.kg/tachka/images//7/d/4/7d48bb94189d3ba839e90df697799499_240x180.jpg,$ 15 550,"2019 г., 2 л., автомат седан, газ руль слева, 92 120 км"
Lexus NX,https://im.mashina.kg/tachka/images//e/7/0/e70c3bb18ecca60a52a19f75793bea24_240x180.jpg,$ 31 500,"2015 г., 2 л., вариатор внедорожник 5 дв., бензин руль слева, 98 000 км"
Hyundai Sonata,https://im.mashina.kg/tachka/images//5/a/f/5af1e883f8e39305c18c807d43b12d77_240x180.jpg,$ 23 840,"2020 г., 2 л., автомат седан, бензин руль слева, 62 000 км"
Lexus ES,https://im.mashina.kg/tachka/images//7/5/7/757d151ec9c38fbf34a4c9cfbf0c033c_240x180.jpg,$ 48 800,"2020 г., 2.5 л., вариатор седан, гибрид руль слева, 1 км"
BMW X5,https://im.mashina.kg/tachka/images//5/f/f/5ffc48eb900c0b9facc8ef656f775d6b_240x180.jpg,$ 49 000,"2016 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 160 000 км"
Honda CR-V,https://im.mashina.kg/tachka/images//0/a/3/0a358a04116233689ca2b1d2634bf929_240x180.jpg,$ 7 000,"2001 г., 2 л., механика внедорожник 5 дв., бензин руль слева"
Kia K5 III Седан,https://im.mashina.kg/tachka/images//5/4/6/5461de749ff9ec95bb87298f2c4ed52f_240x180.jpg,$ 27 100,"2020 г., 2 л., автомат седан, гибрид руль слева, 31 500 км"
Toyota Camry,https://im.mashina.kg/tachka/images//6/0/5/605ea407088e3d3b5b4d08911380d432_240x180.jpg,$ 18 900,"2016 г., 2.5 л., автомат седан, бензин руль слева, 139 000 км"
Lexus LX,https://im.mashina.kg/tachka/images//e/5/e/e5e7a57d4e57da59dc519664413ee92e_240x180.jpg,$ 88 800,"2016 г., 4.5 л., автомат внедорожник 5 дв., дизель руль слева"
Lincoln Aviator,https://im.mashina.kg/tachka/images//0/e/1/0e1016ac39f2aa9c2760c56a9245e072_240x180.jpg,$ 74 744,"2020 г., 3 л., автомат внедорожник 5 дв., бензин руль слева, 17 489 км"
Kia K5 II Седан,https://im.mashina.kg/tachka/images//4/6/9/4692f9bf52a01049b18429030decccd6_240x180.jpg,$ 15 376,"2017 г., 2 л., автомат седан, газ руль слева, 47 906 км"
Renault Duster,https://im.mashina.kg/tachka/images//6/5/5/655fd7336a441c7988be1e4209ded1a0_240x180.jpg,$ 15 500,"2017 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 94 214 км"
Honda Fit Aria,https://im.mashina.kg/tachka/images//c/b/3/cb338c3bd2540cc89d18fd4a7bccb141_240x180.jpg,$ 4 960,"2003 г., 1.3 л., вариатор седан, бензин руль справа"
Daewoo Matiz,https://im.mashina.kg/tachka/images//a/1/9/a19bcf1f40dd3cf70ba24d12eef6cea8_240x180.jpg,$ 1 535,"1999 г., 0.8 л., механика хэтчбек 5 дв., бензин руль слева, 38 047 км"
Nissan Teana,https://im.mashina.kg/tachka/images//7/6/4/7648352bc39af4928ed270832ee3cc69_240x180.jpg,$ 10 800,"2009 г., 2.5 л., вариатор седан, бензин руль справа, 174 000 км"
BMW M5,https://im.mashina.kg/tachka/images//7/5/e/75e490d15f1bad7e3d7ae1b5c71c668c_240x180.jpg,$ 85 800,"2019 г., 4.4 л., автомат седан, бензин руль слева, 9 970 км"
Audi A6,https://im.mashina.kg/tachka/images//4/1/b/41bb3917ff19ac03cb3428963ec3469e_240x180.jpg,$ 4 074,"1999 г., 2.4 л., механика седан, бензин руль слева"
Toyota Highlander,https://im.mashina.kg/tachka/images//c/3/c/c3cc68166942e582eb9ba0fa918c5d9b_240x180.jpg,$ 29 000,"2015 г., 3.5 л., автомат внедорожник 5 дв., бензин руль слева, 95 000 км"
Mitsubishi Carisma,https://im.mashina.kg/tachka/images//2/7/c/27c8fcd899a4da7b1b7eb0c0a850b72f_240x180.jpg,$ 3 425,"2001 г., 1.6 л., автомат хэтчбек 5 дв., бензин руль слева, 221 150 км"
Mitsubishi Carisma,https://im.mashina.kg/tachka/images//2/7/c/27c8fcd899a4da7b1b7eb0c0a850b72f_240x180.jpg,$ 3 425,"2001 г., 1.6 л., автомат хэтчбек 5 дв., бензин руль слева, 221 150 км"
Cadillac CT6,https://im.mashina.kg/tachka/images//1/a/f/1af77d91b1a451d1f3d0b4163ec64b44_240x180.jpg,$ 39 700,"2017 г., 3.6 л., автомат седан, бензин руль слева, 22 847 км"
Cadillac Escalade,https://im.mashina.kg/tachka/images//2/5/5/255c093c2b7d23b0d81892453f5e5d80_240x180.jpg,$ 139 000,"2021 г., 6.2 л., автомат внедорожник 5 дв., бензин руль слева, 3 318 км"
BMW X7,https://im.mashina.kg/tachka/images//1/a/4/1a459698d46a070e78841ef928634be0_240x180.jpg,$ 76 200,"2019 г., 3 л., автомат внедорожник 5 дв., дизель руль слева, 147 304 км"
Land Rover Range Rover,https://im.mashina.kg/tachka/images//2/1/d/21d91f118885d7cb0999a54749d99ba7_240x180.jpg,$ 77 500,"2016 г., 4.4 л., автомат внедорожник 5 дв., дизель руль слева, 82 000 км"
Toyota Land Cruiser,https://im.mashina.kg/tachka/images//4/f/a/4fa41a826eafe0de0487a25f7eaff7a8_240x180.jpg,$ 16 800,"2001 г., 4.2 л., автомат внедорожник 5 дв., дизель руль слева, 275 000 км"
Toyota Opa,https://im.mashina.kg/tachka/images//9/a/5/9a50364837b65caa3db5e6f08a435a8d_240x180.jpg,$ 6 790,"2005 г., 1.8 л., автомат универсал, бензин руль справа, 228 996 км"
Hyundai Sonata,https://im.mashina.kg/tachka/images//1/f/7/1f7c74aec7c633d67c0ee7fb10840f97_240x180.jpg,$ 15 650,"2016 г., 2 л., автомат седан, бензин руль слева, 54 000 км"
Ford Focus,https://im.mashina.kg/tachka/images//2/5/8/258f688fc020cb5a959bf5afa903a7b7_240x180.jpg,$ 4 665,"2005 г., 1.4 л., механика хэтчбек 5 дв., бензин руль слева, 270 000 км"
Hyundai Grandeur,https://im.mashina.kg/tachka/images//f/d/1/fd1111f9b7771c8cda0781c37604a2f1_240x180.jpg,$ 14 400,"2016 г., автомат седан, газ руль слева, 147 124 км"
Lexus RX,https://im.mashina.kg/tachka/images//7/2/5/725c0a0713d64d8f4db136ed0fa08f20_240x180.jpg,$ 19 500,"2005 г., 3.3 л., автомат внедорожник 5 дв., бензин руль слева, 170 000 км"
Toyota Windom,https://im.mashina.kg/tachka/images//0/2/0/0207407409f738d0f40b7e4b5fb0771f_240x180.jpg,$ 8 600,"2002 г., 3 л., автомат седан, бензин руль справа, 256 000 км"
Honda CR-V,https://im.mashina.kg/tachka/images//b/e/9/be92e81022eb8d25106c26ae4ca4d026_240x180.jpg,$ 6 023,"1999 г., 2 л., автомат внедорожник 5 дв., бензин руль слева, 340 000 км"
ВАЗ (Lada) 2106,https://im.mashina.kg/tachka/images//6/4/4/644d7468b95dc1fdada227c1fe46f9bc_240x180.jpg,$ 1 830,"2001 г., 1.6 л., механика седан, бензин руль слева, 85 000 км"
Hyundai Grandeur,https://im.mashina.kg/tachka/images//b/6/5/b652c335ec7b7c1492f09841f0a475d8_240x180.jpg,$ 14 480,"2016 г., 2.4 л., автомат седан, бензин руль слева, 128 179 км"
Hyundai Tucson,https://im.mashina.kg/tachka/images//c/1/c/c1cfdeff09ca11bafd5f9c80ba47ac9d_240x180.jpg,$ 16 000,"2016 г., 2 л., механика внедорожник 5 дв., дизель руль слева, 121 054 км"
Subaru Outback,https://im.mashina.kg/tachka/images//6/a/5/6a599a3e34ff27acb1fe2e4e808b4180_240x180.jpg,$ 18 800,"2015 г., 2.5 л., вариатор универсал, бензин руль слева, 182 036 км"
Toyota Camry,https://im.mashina.kg/tachka/images//d/5/1/d515dcaa038bb724b5438230c47b300e_240x180.jpg,$ 18 500,"2012 г., 2.5 л., автомат седан, бензин руль слева, 203 000 км"
Hyundai Tucson,https://im.mashina.kg/tachka/images//2/7/d/27dbdb8d2c3f597e6b92fd61b59dc5da_240x180.jpg,$ 18 170,"2016 г., 2 л., механика внедорожник 5 дв., дизель руль слева, 146 841 км"
BMW 5 Серия,https://im.mashina.kg/tachka/images//1/2/f/12f2a666fbf8e859a1dac4e530b7a6d2_240x180.jpg,$ 10 000,"1994 г., 2 л., механика седан, бензин руль слева, 200 500 км"
Toyota Camry,https://im.mashina.kg/tachka/images//4/4/0/440095c15330b7f99ab37e6cf536069b_240x180.jpg,$ 30 400,"2019 г., 2.5 л., вариатор седан, гибрид руль слева, 27 255 км"
Honda Fit,https://im.mashina.kg/tachka/images//5/a/c/5acd856e17a8cb3ce0c19b36794d51d7_240x180.jpg,$ 8 621,"2006 г., 1.5 л., вариатор хэтчбек 5 дв., бензин руль справа"
Toyota Sienna,https://im.mashina.kg/tachka/images//9/6/8/9682fefa169437f32a625d3b78dea659_240x180.jpg,$ 41 400,"2019 г., 3.5 л., автомат минивэн, бензин руль слева, 26 600 км"
Kia K5 II Седан,https://im.mashina.kg/tachka/images//5/c/3/5c326db8536790a958efb88a42c884aa_240x180.jpg,$ 14 400,"2017 г., 2 л., автомат седан, газ руль слева, 120 535 км"
Subaru Forester,https://im.mashina.kg/tachka/images//9/1/3/913bd66ce5435f3bb7564be8b46a0b7e_240x180.jpg,$ 16 000,"2018 г., 2.5 л., вариатор внедорожник 5 дв., бензин руль слева, 31 000 км"
Toyota Camry,https://im.mashina.kg/tachka/images//d/4/e/d4e587819e0fd64ffe1d637cca11bac1_240x180.jpg,$ 36 300,"2018 г., 2.5 л., автомат седан, бензин руль слева, 50 000 км"
Chevrolet Volt,https://im.mashina.kg/tachka/images//3/9/1/3913f86f2fb221b4d0fa80deea1284b4_240x180.jpg,$ 13 200,"2012 г., 1.4 л., вариатор хэтчбек 5 дв., гибрид руль слева, 194 000 км"
Hyundai i30,https://im.mashina.kg/tachka/images//3/f/f/3ff18a5907c7809f9c7ac4ea99d12fc2_240x180.jpg,$ 12 100,"2016 г., 1.6 л., автомат хэтчбек 3 дв., дизель руль слева, 133 099 км"
Hyundai Elantra,https://im.mashina.kg/tachka/images//a/7/a/a7abaadc2b1c1073f0da2d56e2c7c36e_240x180.jpg,$ 14 800,"2017 г., 2 л., автомат седан, бензин руль слева, 83 387 км"
Hyundai Santa Fe,https://im.mashina.kg/tachka/images//0/3/d/03dfce3b80fe039a47ed194752b632be_240x180.jpg,$ 38 300,"2021 г., 2.5 л., робот внедорожник 5 дв., бензин руль слева, 17 243 км"
